FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender
12114_10229_000001.wav,1641,146.60146077388566,-0.2238760733348622,-1.39859386397955,218.2832936563187,0.0,120.26477629336523,0.0,581.8873148948652,0.0,239.19822269986057,239.19822269986057,0
12287_12742_000014.wav,1698,70.62964028357314,0.5346406623000113,0.7976028538877573,99.27405355855683,0.0,71.79781555471368,0.0,527.5257576449042,0.0,127.6873857075432,127.6873857075432,1
12670_13511_000028.wav,1786,68.25641223596395,0.5368779880240956,-1.3487052652486429,0.0,0.0,82.25270145478054,0.0,275.0123044574636,0.0,146.01511448987287,146.01511448987287,0
11247_10229_000070.wav,1074,135.039271910158,-0.28777162615151164,-1.7583726419790109,197.19625086554674,0.0,112.53794079935226,0.0,297.5752515262739,0.0,229.6661928946005,229.6661928946005,0
13063_13511_000047.wav,1123,73.63149126225048,1.2493101021356265,2.16143807045024,0.0,0.0,97.40097356465908,0.0,596.521300112861,0.0,158.37098799247912,158.37098799247912,1
4405_3604_000000.wav,1550,53.45507413600307,0.17207726866995887,-1.8623885091063057,0.0,0.0,56.77243727300662,0.0,150.0777119995634,0.0,109.49442190926065,109.49442190926065,1
4405_3648_000051.wav,1664,58.99849366521058,2.972347313770449,11.543091831435714,0.0,0.0,100.69912714804977,0.0,594.7806481416548,0.0,114.54328178623496,114.54328178623496,1
12626_10229_000084.wav,1138,116.67319734258814,-0.10412844601217719,4.723128829579957,139.9725066042446,0.0,68.43191224816741,0.0,584.937559661779,117.5392593744592,156.92185701623998,39.38259764178078,1
13063_13511_000067.wav,1409,82.73395101526597,2.1133373809311458,4.572814065933146,0.0,0.0,120.2419148795566,0.0,551.7831081784028,0.0,124.99389297946381,124.99389297946381,1
12626_10229_000026.wav,1997,87.95843592273624,-1.0133818994308927,-0.7369270577143006,109.54119725372527,0.0,51.672707681667845,0.0,175.71326642530457,88.31484861235761,121.65246980217914,33.33762118982153,1
3050_2941_000069.wav,1420,95.24460956435313,0.44888285073323136,-1.277302589211666,0.0,0.0,110.67185309435953,0.0,590.129648219418,0.0,213.1565727609427,213.1565727609427,0
4405_3604_000027.wav,1069,62.90827313792621,1.2488189732719486,7.201679965295195,91.34901251056033,0.0,64.12261878633986,0.0,526.2432189635806,0.0,113.07735349155313,113.07735349155313,1
4405_3604_000025.wav,1765,63.13482069000443,0.018949050692644957,-1.4361582852748005,98.86210852106285,0.0,59.07676410291505,0.0,293.76706724256815,0.0,115.50140969844175,115.50140969844175,1
12114_10229_000046.wav,1873,147.85269352554695,-0.06432169794206029,-1.6114773957619466,216.15657226148187,0.0,130.73310783431168,0.0,441.7623266089479,0.0,250.12324517320664,250.12324517320664,0
13063_13511_000000.wav,1648,73.54072172203702,1.9325558526003408,5.2545076529145955,0.0,0.0,99.94253609824578,0.0,565.4957443055146,0.0,117.67808367577061,117.67808367577061,1
12114_10229_000040.wav,1533,132.3635126068166,0.2867304340409466,-0.9389670233535958,208.25777857478155,0.0,131.92662878442954,0.0,599.9963952227312,0.0,243.39730224641522,243.39730224641522,0
7925_6390_000016.wav,1879,93.99971209870166,0.39152845910959055,-1.244248308410989,0.0,0.0,102.5830446450578,0.0,482.88540080230433,0.0,186.04905531830286,186.04905531830286,0
