FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender
11247_10229_000000.wav,1997,141.67486036217753,-0.1562459801489499,-1.6778378991501972,203.35418626631238,0.0,122.73625541096334,0.0,539.5917463782962,0.0,249.1165672601834,249.1165672601834,0
11247_10229_000001.wav,1997,129.4926551171352,-0.1019601227349127,-1.8142744382825748,191.75615406786082,0.0,117.25214681784847,0.0,353.0144852792551,0.0,230.63853352610082,230.63853352610082,0
11247_10229_000002.wav,1243,132.95364043045365,-0.030562165109370914,-1.2972094614428245,197.71512737110285,0.0,116.16109666867145,0.0,461.9987566150459,0.0,224.10173312209753,224.10173312209753,0
11247_10229_000003.wav,1997,127.52545781062994,0.2274078017969976,-1.1168383109204196,171.49774048664685,0.0,122.47329742403377,0.0,556.2128968666742,0.0,225.95424411519716,225.95424411519716,0
11247_10229_000004.wav,1936,141.71304530924743,-0.362532306535711,-1.598841987388536,198.0836891103674,0.0,110.93324830546021,0.0,336.68561747126427,0.0,225.13082559931627,225.13082559931627,0
11247_10229_000005.wav,1997,154.15466250741372,-0.5529004849073436,-0.9298321000254632,205.4406103400228,0.0,105.3270826661767,0.0,570.3552827209852,0.0,227.49324617643168,227.49324617643168,0
11247_10229_000006.wav,1997,134.4511832902117,-0.05329046193640111,-1.3188975208433977,189.2400626337787,0.0,116.46016965104573,0.0,557.9795594427197,0.0,226.63536257276417,226.63536257276417,0
11247_10229_000007.wav,1750,134.84011710339536,0.04202038440070456,-0.6842972610887141,191.85223835019514,0.0,113.71785075492768,0.0,590.3929310313756,0.0,216.91239475571663,216.91239475571663,0
11247_10229_000008.wav,1926,150.1590164295577,-0.05704614728192854,-0.898051145689295,202.2613775086235,0.0,121.10461655694841,0.0,563.434269426869,0.0,236.57239288765516,236.57239288765516,0
11247_10229_000009.wav,1997,145.0649083902336,-0.2547401738498255,-1.3416470581538222,206.4542045792863,0.0,116.45554340262139,0.0,567.0098358864066,0.0,234.9308977128613,234.9308977128613,0
