FileName,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Gender
11247_10229_000000.wav,-334.88972894631314,90.21285629019009,-23.106221661549114,20.438860117486193,-22.825736002015603,18.229424117262635,-5.118776441484678,-12.390705385144003,-12.165855741443952,-0.7269701452310902,-15.472708912425981,-4.446919023984552,1.869659785222867,-9.454614872395533,-0.00017974641853344181,-9.773284641677545,9.365119368223207,-6.556921011345874,-5.4884735467243635,-3.4126383389188164,0
11247_10229_000001.wav,-410.7275494134888,103.27895022123947,-7.34482894077229,36.682514448188925,-15.427040099747941,25.48287209980472,0.9280562135420889,-2.408169809092012,-13.42479529736316,-0.3274501154780321,-4.144309161003667,0.7880249963003849,2.9400244164160227,-2.403927044754448,8.264011925738485,-9.571391505285828,8.34548370310513,-1.568932658656467,-3.269303112622766,-1.5942574909838403,0
11247_10229_000002.wav,-273.23661849305904,117.22348396874402,-21.498313768594564,21.531781964637073,-21.885958562076397,7.90215576127979,-15.215488146905725,-5.894963496438127,-19.94908078417501,-9.034226072903373,-15.656225950324892,-8.451053250549842,-7.762957956764321,-6.953783432354722,-3.303942439411101,-8.31164116880432,-0.7528919809384211,-6.970459063447555,-5.844950963826142,-0.10782265810358346,0
11247_10229_000003.wav,-299.27648923216964,74.47698388595072,-18.48311674428402,2.611168669310813,-13.792330058429178,9.92006267393836,-0.6197412725599755,-7.085174074340808,-9.891991271426535,-6.822713499665875,-12.233879863200213,-6.522171831646539,-3.272175976475311,-6.325077894984966,-2.2270032705605534,-5.426407673280456,0.5263101519187471,-2.255435787672853,-3.4176742167462826,0.8064911036299874,0
11247_10229_000004.wav,-379.822909778214,99.19216352213039,-19.74636460920599,27.024244059349414,-19.610817961402063,19.751155601756903,0.6024413853073193,-8.060100700399238,-13.963833114907406,-5.321423935036714,-11.819627075918563,-0.11331284198213588,1.4662716365460835,-5.056091657777739,3.5978617149844374,-12.196869289548491,5.436614605288208,-8.70160783685776,-6.6529892678230285,-1.5415255528007312,0
11247_10229_000005.wav,-372.0945159913853,95.63139655076989,-18.169377830059343,16.23999609692791,-14.221391401721588,22.644505007682817,7.4328738488107655,-14.007182607725241,-24.299516425686,-12.7679511556301,-6.587178653445068,7.808067696894463,1.4157995200603626,-7.435797599249009,-3.2750561030244487,-13.212535472456516,10.652456497957063,0.5927638779338975,-8.355581099102338,-9.422648527223895,0
11247_10229_000006.wav,-361.89290687900143,98.04100583696658,-20.375713312627113,23.283073503267502,-17.72712005938053,17.786009314800925,-1.962483451347972,-2.0039171000787523,-17.016392604688935,-9.132369186917668,-12.455239300340203,-4.018002015885727,-0.8025489732584407,-11.405551309832033,6.799617316872657,-4.735066679704771,3.1370531300074522,-6.400719867111186,-4.582709432922593,-1.5869518611460693,0
11247_10229_000007.wav,-352.10382643369326,114.12144008822175,-12.683552944424637,31.44711895172202,-19.024433434071653,24.18146321571363,-0.9949496233800844,-1.761213411094648,-12.370242215386453,-0.12217868879015059,-5.707153544228273,0.9318576103175029,5.704597811816462,-3.7648803178899253,5.270935729593442,-9.49688320107888,9.403207552168091,-5.76375855824079,-2.573248222188346,2.5627259287400896,0
11247_10229_000008.wav,-319.17942036259603,54.34881338867393,-4.413154180078944,15.928862592109137,-14.820796998032796,10.47636277332996,0.4298646453565829,-4.806400479172135,-16.0386764150999,-2.8996208388678717,-12.165899499127764,-1.895366721336571,-2.6599362811200447,-5.7005135670870954,-2.084884905668875,-1.2242751862214742,-0.5979758121835925,-2.815405404324672,-8.776218627923395,5.591563004549033,0
11247_10229_000009.wav,-394.66567767038407,86.13723825466279,-13.558052790953788,28.31651599058185,-21.768157931286744,22.618514247181466,-4.796870634556528,-12.13350309940836,-18.500406992163413,-2.785408279006562,-7.779952103132136,-2.0347623488058013,0.6260081393219248,-4.655518008792624,5.37072252186495,-14.265920779981265,5.748868156146987,-4.21444179403676,-7.428139398905454,-3.551452808662817,0
