FileName,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,Gender,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch
11247_10229_000000.wav,100,500.55,5.071852161609884,30.796859104753807,270.0,270.0,725.7388976071214,10.0,5795.0,218.75,496.25000000000006,277.50000000000006,0,1997,141.67486036217753,-0.1562459801489499,-1.6778378991501972,203.3541862663124,0.0,122.73625541096334,0.0,539.5917463782962,0.0,249.1165672601834,249.1165672601834
11247_10229_000001.wav,100,363.4,5.102191014995115,34.67597339959492,242.5,20.0,486.54438646438007,5.0,4155.0,195.0,408.75000000000006,213.75000000000009,0,1997,129.4926551171352,-0.1019601227349127,-1.8142744382825748,191.7561540678608,0.0,117.25214681784848,0.0,353.0144852792551,0.0,230.6385335261008,230.6385335261008
11247_10229_000002.wav,63,340.23809523809524,2.396333924416342,6.873169109484495,240.00000000000003,215.0,219.69211604047183,0.0,1335.0,215.0,420.0,205.0,0,1243,132.95364043045365,-0.0305621651093709,-1.2972094614428245,197.71512737110285,0.0,116.16109666867143,0.0,461.9987566150459,0.0,224.10173312209756,224.10173312209756
11247_10229_000003.wav,100,564.6,5.284953007727375,32.083266779711515,275.0,200.0,926.2963024864126,5.0,7230.0,200.0,550.0,350.0,0,1997,127.52545781062994,0.2274078017969976,-1.1168383109204196,171.49774048664685,0.0,122.47329742403376,0.0,556.2128968666742,0.0,225.9542441151972,225.9542441151972
11247_10229_000004.wav,97,485.63208916664615,4.4568178614191405,23.31145340362032,240.00000000000003,215.0,773.8010701681349,10.0,5745.000000000001,200.0,435.00000000000006,235.00000000000009,0,1936,141.71304530924743,-0.362532306535711,-1.598841987388536,198.0836891103674,0.0,110.9332483054602,0.0,336.68561747126427,0.0,225.13082559931627,225.13082559931627
11247_10229_000005.wav,100,497.6,1.2320264615047805,-0.1128866231706982,272.5,1235.0000000000002,409.6306140903045,160.0,1445.0000000000002,213.75,502.5,288.75,0,1997,154.15466250741372,-0.5529004849073436,-0.9298321000254632,205.4406103400228,0.0,105.3270826661767,0.0,570.3552827209852,0.0,227.49324617643168,227.49324617643168
11247_10229_000006.wav,100,488.05,5.74439145847549,36.734494774413335,257.5,10.0,903.2186598493188,5.0,7275.000000000001,187.5,441.25,253.75,0,1997,134.4511832902117,-0.0532904619364011,-1.3188975208433975,189.2400626337787,0.0,116.46016965104572,0.0,557.9795594427197,0.0,226.63536257276417,226.63536257276417
11247_10229_000007.wav,88,455.2359530075784,5.830229803065795,37.4935194118457,225.00000000000003,10.0,842.8954183971115,10.0,6765.0,190.0,435.00000000000006,245.00000000000009,0,1750,134.84011710339536,0.0420203844007045,-0.6842972610887141,191.85223835019517,0.0,113.71785075492768,0.0,590.3929310313756,0.0,216.91239475571663,216.91239475571663
11247_10229_000008.wav,97,866.9430522734945,1.790123731858313,1.3639713738471917,255.00000000000003,235.0,1292.2712503068592,5.0,3845.0,215.0,505.0,290.0,0,1926,150.1590164295577,-0.0570461472819285,-0.898051145689295,202.2613775086235,0.0,121.1046165569484,0.0,563.434269426869,0.0,236.5723928876552,236.5723928876552
11247_10229_000009.wav,100,571.0,4.798923957835919,23.754025430759267,265.0,210.00000000000003,1068.457767064286,5.0,6935.0,215.0,455.0,240.0,0,1997,145.0649083902336,-0.2547401738498255,-1.3416470581538222,206.4542045792863,0.0,116.4555434026214,0.0,567.0098358864066,0.0,234.9308977128613,234.9308977128613
11247_10229_000010.wav,86,597.2093023255813,4.120001680059071,15.777333835959263,220.0,450.00000000000006,1338.3236661070837,5.0,6955.0,176.25,421.25,245.0,0,1711,118.56017993549412,-0.0752853225766768,-1.5553707626880744,175.80918888188316,0.0,106.23091557210732,0.0,520.8344392633766,0.0,212.1762240844347,212.1762240844347
11247_10229_000011.wav,70,455.4590862598023,5.239753950934236,26.80025940833698,230.0,210.00000000000003,1004.4632188390988,5.0,6357.136038186158,196.25000000000003,318.75,122.49999999999996,0,1396,147.754398823886,-0.4504711811167138,-1.4470267545943865,203.20427093360985,0.0,109.18763847777302,0.0,404.6423478393836,0.0,222.8505883513991,222.8505883513991
11247_10229_000012.wav,100,513.45,4.383241571091506,22.652205505561792,277.5,255.00000000000003,625.6295609224361,5.0,4320.0,235.0,486.25,251.25,0,1997,154.79874994341023,-0.4249002403415786,-1.4435025285619538,212.21501575635503,0.0,115.80661867668007,0.0,474.6148411654617,0.0,243.98290664210492,243.98290664210492
11247_10229_000013.wav,74,391.0862423288304,6.8168840232987975,50.16166756213787,215.0,170.0,819.5802846609539,0.0,6875.0,185.0,280.0,95.0,0,1470,116.4760049414645,0.2264251149329184,-0.7748519630156379,169.91827189397236,0.0,111.20821549385964,0.0,599.6024830046714,0.0,208.09771832009343,208.09771832009343
11247_10229_000014.wav,51,508.921568627451,5.307627577211814,31.16017378979774,245.0,200.0,841.0954072188233,5.0,5940.0,200.0,432.5,232.5,0,1009,127.88854864237712,-0.1893959151888351,-1.735744950724641,188.16725502555136,0.0,110.45757596803271,0.0,402.8577579105262,0.0,216.53230064197317,216.53230064197317
11247_10229_000015.wav,89,442.541246954244,4.325995158786993,18.932860769574937,230.0,215.0,706.46345700747,5.0,4225.0,205.0,425.0,220.0,0,1774,147.57570301737638,-0.2005667483878981,-0.5863358040132791,201.88290355081287,0.0,111.67725037767148,0.0,599.3403313075796,0.0,224.75597469309804,224.75597469309804
11247_10229_000016.wav,51,508.89337600325103,5.09009635186234,27.2566419041779,220.0,235.0,1085.9936709703277,5.0,7255.000000000001,200.0,262.5,62.5,0,1004,140.65914571118168,-0.2503917111770471,-0.9734932793418628,197.82525334762465,0.0,108.5196066046206,0.0,554.6965380725037,0.0,222.7658635977415,222.7658635977415
11247_10229_000017.wav,100,551.25,3.9941794465081535,16.21736770462962,247.5,210.00000000000003,929.8807383207806,5.0,5625.0,210.00000000000003,431.25,221.25,0,1997,140.9299463937285,-0.1622213307027736,-1.1103062926621938,199.80263113497463,0.0,114.82963229283094,0.0,561.1310895568047,0.0,227.2846572459863,227.2846572459863
11247_10229_000018.wav,100,528.7,3.8479419332403664,15.0544172907889,272.5,280.0,805.6517920292862,5.0,4740.0,228.75,455.0,226.25,0,1997,143.87422792212547,-0.168817120565445,-1.469884864166492,206.83021681958488,0.0,120.689678093873,0.0,557.1576930585016,0.0,244.3930965627894,244.3930965627894
11247_10229_000019.wav,100,633.35,3.567530706255194,12.227792009896936,255.00000000000003,10.0,1219.906155202112,5.0,6915.0,215.0,425.0,210.0,0,1997,132.99223230513775,0.1116295332654834,-1.3589307790301637,198.75300689207023,0.0,126.17015344303688,0.0,598.9350790835248,0.0,238.87177955927453,238.87177955927453
11247_10229_000020.wav,99,289.7474747474748,2.3668151071126577,5.052113450067774,215.0,215.0,256.0020653102589,5.0,1150.0,190.0,270.0,80.0,0,1961,147.4562439215418,-0.4011378103921998,-1.142332199187496,199.1095959981997,0.0,107.98486804858436,0.0,590.7779180817139,0.0,222.749745354471,222.749745354471
11247_10229_000021.wav,100,549.65,4.502134674888205,21.73351928519682,307.5,235.0,823.4121856640207,5.0,5265.0,228.75,481.25000000000006,252.50000000000009,0,1997,147.90192113535684,-0.2074315647696117,-1.234577784013788,208.3339165524569,0.0,118.40226327453568,0.0,595.2065001413944,0.0,234.210068124918,234.210068124918
11247_10229_000022.wav,100,397.9,7.435375892374711,63.23554672705367,230.0,215.0,726.6877527521706,5.0,6950.0,200.0,262.5,62.5,0,1997,136.78560574998488,-0.3316748505929973,-1.6998869495405655,198.8539519578233,0.0,110.68247483360663,0.0,327.1642137732179,0.0,228.08668232537465,228.08668232537465
11247_10229_000023.wav,100,456.3,4.946544182536703,25.46402522738065,200.0,400.0,898.4925208369849,5.0,6155.0,175.0,400.0,225.0,0,1997,114.25312346441878,-0.2776893519801638,-1.8147896482952688,173.39100889840532,0.0,96.25279984782354,0.0,266.8299498786321,0.0,200.110395076099,200.110395076099
