FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender
12626_10229_000011.wav_4.wav,297,104.4179104851482,-1.8224744190904107,1.6965766234487543,118.7358128048762,0.0,43.9595578968748,0.0,162.1528554953377,110.8492389573554,125.7352896102435,14.886050652888102,1
7925_6390_000089.wav_4.wav,297,119.85913596025135,0.03281314038716853,-1.7635833335254927,167.98160101957683,0.0,114.94475994972349,0.0,303.4584728067938,0.0,216.90942716552985,216.90942716552985,0
12114_10229_000087.wav_0.wav,297,111.73509599569238,-0.017017140802835833,-1.9725919239692062,196.4873598730141,0.0,109.81939300427973,0.0,251.2596572608718,0.0,219.85290088460462,219.85290088460462,0
13063_13511_000043.wav_5.wav,188,86.40891520367006,2.130383788200177,3.871750564343401,0.0,0.0,139.0216920116257,0.0,596.247531091675,0.0,104.87679021022424,104.87679021022424,1
13063_13511_000032.wav_4.wav,297,105.5373039090722,1.6858568042557387,1.7448597613942747,88.97199422858175,0.0,144.2575524314247,0.0,568.4426209321371,0.0,113.75200866429415,113.75200866429415,1
12287_12742_000038.wav_1.wav,297,72.01500744280817,-0.29161911917533184,-1.6395415598190195,100.428622610458,0.0,58.29215664815692,0.0,156.46932961125478,0.0,115.27014821903644,115.27014821903644,1
12626_10229_000033.wav_2.wav,297,72.30687536568409,-0.07900096525318961,-1.8151912669613528,101.52416158966231,0.0,66.57240144069236,0.0,190.65562878988777,0.0,133.59467629644965,133.59467629644965,1
5739_4739_000038.wav_2.wav,297,107.1588170555206,0.8539449227823355,1.1600768460261133,140.38710600035432,0.0,100.69155354788165,0.0,444.194660854281,0.0,161.88391960982864,161.88391960982864,1
13063_13511_000025.wav_2.wav,297,107.22660199998128,0.5345495433886965,-1.1044162310218335,0.0,0.0,121.3275025058815,0.0,415.73838744966685,0.0,219.38807445555096,219.38807445555096,1
12670_13396_000043.wav_4.wav,297,84.23974970278877,0.16113220490358157,-1.3212217005896394,120.36005795573884,0.0,80.1293876134734,0.0,305.49927452089713,0.0,145.52437045617737,145.52437045617737,0
5739_4739_000061.wav_1.wav,297,51.63970092060479,1.1653927785958522,2.4368905660472606,0.0,0.0,64.72720942468335,0.0,372.19124713586024,0.0,113.33632552339766,113.33632552339766,1
12287_12742_000080.wav_0.wav,297,77.60008861738812,-0.15697107416759845,-1.7308942537386676,114.59215800503229,0.0,67.6505602246693,0.0,196.33906822773136,0.0,132.71414104499206,132.71414104499206,1
4405_3604_000026.wav_1.wav,297,62.33970539299372,-0.08877466950207943,-1.9579361649525067,105.65855328298998,0.0,59.12389395960126,0.0,136.28503564862356,0.0,118.46470361760457,118.46470361760457,1
12626_10229_000017.wav_3.wav,297,107.97392788050757,-1.4335801310827507,0.5405970310013188,125.06529849292863,0.0,51.50764248361161,0.0,169.04537454595098,111.20739587831295,132.6829252773104,21.475529398997452,1
5739_4739_000084.wav_2.wav,297,77.09073920642783,1.4798023552945436,2.931946013574567,98.15416801026443,0.0,90.9695282519438,0.0,436.98512525510756,0.0,124.76343008952153,124.76343008952153,1
12670_13396_000000.wav_0.wav,297,88.28733583965384,-0.03658780793988332,-1.7069741419719373,128.44657073041353,0.0,80.68078202417689,0.0,225.01405344160298,0.0,149.41122405837942,149.41122405837942,0
3050_2941_000010.wav_1.wav,297,99.73522655577514,0.47495170529538516,-1.7016664045134715,0.0,0.0,122.64750028826255,0.0,300.95853980039647,0.0,246.4798049395174,246.4798049395174,0
12114_10229_000028.wav_1.wav,297,128.81839625903334,0.3512761156379223,-0.20872006809152,207.69505285166755,0.0,124.73808030165316,0.0,596.4010888753451,0.0,226.5308081305397,226.5308081305397,0
11247_10229_000077.wav_1.wav,297,145.04777249356934,-0.4039430196915604,-1.7199763899774483,219.53686228914617,0.0,115.76708450726628,0.0,316.12141496134706,0.0,235.0106044698046,235.0106044698046,0
12114_10229_000087.wav_2.wav,297,122.82444154825431,0.22435369356286586,-0.5095323750728711,204.13634367407477,0.0,115.32880683366935,0.0,551.2726998917665,0.0,216.29721223026863,216.29721223026863,0
12114_10229_000041.wav_2.wav,297,135.4794964704741,0.2944317281136896,-0.7020634629965579,210.99368285962015,0.0,130.43700351802562,0.0,556.5313977357529,0.0,245.0666627793647,245.0666627793647,0
12626_10229_000009.wav_6.wav,197,73.83382027752609,-0.8946921370213118,-1.151909762218281,100.2958922030233,0.0,47.36734770351761,0.0,124.29966492363373,0.0,106.65014947743013,106.65014947743013,1
12670_13396_000045.wav_5.wav,297,81.07668691035748,-0.14016415438454163,-1.687442473565152,119.64528474532453,0.0,70.75913351771392,0.0,203.58571360283943,0.0,136.3340420909528,136.3340420909528,0
11247_10229_000026.wav_3.wav,297,159.95551953264572,0.3185967861439921,-0.45768302675540573,212.5709012651923,0.0,144.5868224294575,0.0,575.4135222696525,0.0,265.50875952935553,265.50875952935553,0
13063_13511_000052.wav_1.wav,297,86.53890089036956,1.6712066497262656,3.7164750855820863,103.35232939590976,0.0,99.20336792301732,0.0,448.5454958462039,0.0,122.38048883100099,122.38048883100099,1
3050_2941_000038.wav_2.wav,297,115.68702437982229,0.6549213168049223,-0.2712246648787424,0.0,0.0,127.27568537211343,0.0,501.8324156639204,0.0,211.65121814348697,211.65121814348697,0
5739_4739_000061.wav_0.wav,297,75.78759722561476,-0.06520463865821662,-1.7117849898719697,110.91842322642661,0.0,68.35259343448038,0.0,190.71844810291705,0.0,130.5901602760122,130.5901602760122,1
3050_2941_000065.wav_1.wav,297,81.244182212097,0.5280074916933496,-1.6722432621582413,0.0,0.0,104.27060690121522,0.0,247.47880811645382,0.0,201.19490530480488,201.19490530480488,0
4405_3648_000059.wav_4.wav,297,72.93889275556705,2.698406663030922,9.453489049252285,0.0,0.0,104.36497969783125,0.0,551.7861090051318,0.0,119.44730274037532,119.44730274037532,1
12670_13396_000036.wav_3.wav,297,74.4675560772518,0.2653503680638137,-1.4185917689459853,116.86625584108566,0.0,76.77399075287073,0.0,259.47358576451325,0.0,136.59528493588576,136.59528493588576,0
13063_13511_000025.wav_4.wav,297,97.65536263970797,1.6684405753036986,2.3996655279901393,95.77142666167173,0.0,128.0036209237231,0.0,566.0837995746803,0.0,120.87986860020948,120.87986860020948,1
5739_4739_000052.wav_3.wav,297,101.37110466898794,0.5796539327682225,-0.09633232813047421,109.29728067969187,0.0,100.86335901411006,0.0,434.983476192319,0.0,183.569787958272,183.569787958272,1
11247_10229_000069.wav_5.wav,297,133.3656251972738,0.267290124084176,-0.6601443255669643,162.64503692794673,0.0,125.20615171699315,0.0,596.9846355528696,0.0,247.70180464893497,247.70180464893497,0
12670_13396_000044.wav_5.wav,174,48.552829299856484,0.720306606674171,-1.2205743345406386,0.0,0.0,65.37761853516012,0.0,206.51012647109567,0.0,118.22233840501491,118.22233840501491,0
4405_3604_000028.wav_2.wav,297,56.80841410519932,-0.019481142531218604,-1.9397687604830516,97.32403970340818,0.0,55.47548365173578,0.0,133.27397362392207,0.0,109.09500193658874,109.09500193658874,1
13063_13511_000001.wav_0.wav,297,61.104005864896095,1.6553352957454661,4.05447902855477,0.0,0.0,86.68010057710289,0.0,478.76724876554437,0.0,122.14465615499499,122.14465615499499,1
5739_4739_000081.wav_2.wav,297,94.98111248113547,1.3166177943739465,1.177179512554435,97.14591959666795,0.0,113.59210200602719,0.0,422.73731901837806,0.0,139.3208888676224,139.3208888676224,1
12626_10229_000033.wav_4.wav,186,44.807695113770436,0.47888566246951775,-1.6971290234581107,0.0,0.0,55.71534892825442,0.0,130.29455423135232,0.0,108.48875903766054,108.48875903766054,1
12670_13396_000035.wav_4.wav,261,69.48074987250044,0.24579044956538473,-1.646773646143304,0.0,0.0,73.86127842221343,0.0,243.07963052156163,0.0,136.94063703673945,136.94063703673945,0
7925_6390_000088.wav_5.wav,170,87.23706329824088,0.4175089797284009,-1.2053668672526174,0.0,0.0,97.59726230892078,0.0,356.62443559822424,0.0,181.54004405898007,181.54004405898007,0
12670_13511_000038.wav_5.wav,118,45.3624251107058,0.9107780463880889,-1.0126487434974036,0.0,0.0,68.222149036124,0.0,186.15886997393355,0.0,122.60929737569958,122.60929737569958,0
7925_6390_000070.wav_3.wav,297,101.60277295550128,-0.20698121009135853,-1.892706363144168,167.10539383323626,0.0,90.2748477000785,0.0,229.52804057131476,0.0,177.7747600402715,177.7747600402715,0
3050_2941_000016.wav_3.wav,297,124.45453500048227,-0.20726952029851095,-1.770169377064783,177.67814769053223,0.0,102.65515833413032,0.0,268.57104743708595,0.0,222.35321693570523,222.35321693570523,0
12287_12742_000053.wav_3.wav,207,82.76766947958862,-0.197391632393807,-1.5591737235698626,113.6980398728455,0.0,67.86549452894751,0.0,205.6827971744898,0.0,139.2739821269408,139.2739821269408,1
13063_13511_000081.wav_0.wav,297,67.08513118571513,2.4165646530797074,6.190604708065454,0.0,0.0,122.98049947191619,0.0,585.3801562364312,0.0,115.3101519482346,115.3101519482346,1
12114_10229_000000.wav_4.wav,297,121.01311359804514,0.2598630630839295,-1.1639620415155751,120.09406809173255,0.0,122.15558920791203,0.0,539.8824477612214,0.0,240.26699404078698,240.26699404078698,0
12670_13396_000039.wav_0.wav,297,54.38078168009747,0.9552534714471326,-0.586992559404834,0.0,0.0,78.13339515732383,0.0,259.3399063806906,0.0,130.0372229143918,130.0372229143918,0
7925_6390_000033.wav_4.wav,297,108.94941987679691,-0.30735297244312465,-1.8050986608550506,166.42383885301066,0.0,91.33905488507102,0.0,237.7125462908617,0.0,186.76080957269656,186.76080957269656,0
11247_10229_000009.wav_1.wav,297,158.61211409056682,-0.6613710944310921,-1.3329442084650907,206.70323818042547,0.0,108.9490524271714,0.0,300.9212666136696,0.0,238.19958860815146,238.19958860815146,0
4405_3604_000000.wav_5.wav,50,47.35910062571514,0.016552967425276118,-1.977497793814808,43.18905865948843,0.0,47.48942352196405,0.0,103.39081145372049,0.0,93.54616567026368,93.54616567026368,1
3050_2941_000026.wav_6.wav,175,126.53831304057958,-0.5767206203545098,-1.5773011222906665,187.56251328765356,0.0,92.41901644722984,0.0,236.35746189159144,0.0,201.05127406894297,201.05127406894297,0
4405_3648_000008.wav_0.wav,297,61.12979138101843,-0.10210833729789386,-1.9557062814313662,102.72105662330418,0.0,57.589832363762646,0.0,129.70759895974362,0.0,115.58500827143928,115.58500827143928,1
12670_13396_000013.wav_0.wav,297,87.00320891979496,0.16884200095329166,-1.8490721059645574,0.0,0.0,91.76750625214795,0.0,254.66073524218905,0.0,180.0541397399651,180.0541397399651,0
7925_6390_000029.wav_4.wav,297,86.20474223381046,0.229487172329431,-1.8687678186834424,0.0,0.0,94.4648661371311,0.0,234.18204656619335,0.0,190.9268443975456,190.9268443975456,0
12287_12742_000024.wav_3.wav,102,64.78596757430236,2.460014345089674,9.149969053054301,0.0,0.0,94.40114540903257,0.0,576.3086712607425,0.0,122.7195692006957,122.7195692006957,1
12287_12742_000073.wav_3.wav,215,68.27755604869603,0.48208662070669583,-0.9348419931518803,84.90034166122679,0.0,72.64543628148257,0.0,258.3206577184676,0.0,122.87001952219997,122.87001952219997,1
11247_10229_000031.wav_4.wav,297,140.2338530831936,-0.5824747469667174,-1.4761297414167085,190.5030097882137,0.0,101.07328827036348,0.0,267.2855456046879,0.0,212.6160535982952,212.6160535982952,0
3050_2941_000005.wav_0.wav,297,93.00805906606791,0.6759518734426048,-1.2884282930164952,0.0,0.0,121.37135519008409,0.0,342.4530676999657,0.0,220.231531359609,220.231531359609,0
7925_6390_000017.wav_1.wav,297,74.46962222725162,0.5163847826869632,-1.6141203791889869,0.0,0.0,93.2527056985355,0.0,236.28909583484128,0.0,178.74325469468224,178.74325469468224,0
12287_12742_000051.wav_0.wav,297,80.22554096179195,2.3748222098474643,13.696589814530213,103.06545227141238,0.0,81.19825094901739,0.0,599.1454997936373,0.0,122.5992029428703,122.5992029428703,1
12114_10229_000077.wav_2.wav,297,113.66744460139589,0.09105079238073926,-1.9321087010192912,0.0,0.0,116.61335213636531,0.0,298.9954186055775,0.0,231.63355034973856,231.63355034973856,0
11247_10229_000049.wav_2.wav,297,132.85029311997704,-0.011403305588394004,-1.779458678715404,185.88261621644762,0.0,124.03632866338064,0.0,321.5202426013621,0.0,248.19342502996827,248.19342502996827,0
12114_10229_000010.wav_3.wav,297,119.3676354495642,0.46058060974404824,-0.7741549867657458,0.0,0.0,128.3201842673517,0.0,504.77642049230445,0.0,228.3915540844158,228.3915540844158,0
4405_3604_000029.wav_0.wav,297,88.54557030165935,-0.3050521367859001,-1.7911476965443887,130.11487150760047,0.0,73.70191369871922,0.0,183.40483175986634,0.0,155.63637851753924,155.63637851753924,1
3050_2941_000069.wav_4.wav,220,56.8376849497849,1.6096177740776156,1.8704709973975495,0.0,0.0,100.72899734422147,0.0,467.3546030671549,0.0,99.75969650981438,99.75969650981438,0
7925_6390_000026.wav_1.wav,297,80.23454242724401,0.4464623412067376,-1.717708760028129,0.0,0.0,98.2864086454419,0.0,254.85299744540816,0.0,186.92128962374974,186.92128962374974,0
13063_13511_000004.wav_2.wav,297,114.23357350911456,0.5090353806314188,1.1520245095617314,135.6234744420838,0.0,90.55225005885002,0.0,457.4323656020861,0.0,168.3293973549327,168.3293973549327,1
