FileName,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,Gender,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
2f8392c2dfa63d2a7fdfebc053f9eff02246387575e2050741e587840e336405f2aa4e329210d8f5396da7c234626bcbf1291c21d98c49542195a54f21a968c7.wav,66,102.34848484848484,4.147523227434939,18.221900800367813,50.0,45.0,137.11922399362317,0.0,890.0,45.0,108.75,63.75,0,431,98.61579586445669,1.2050978977871698,-0.0706564963185298,0.0,0.0,157.8375351501544,0.0,501.1048151230312,0.0,227.4963111688603,227.4963111688603,-408.9132740902412,92.802237988423,24.22294508227641,21.56440145956056,0.8374000833315672,20.131803487075004,4.406616864173354,8.008857594292452,8.173682844422917,1.9247753564374732,2.856991747741207,2.465939511153004,5.942938395243535,0.3133473010991702,3.104216858057289,-2.8344970506945004,-0.5544442572975333,1.7366277799051062,0.5617047481039349,1.6653454397287035
33f6f6793f00ed68593ce9560406006e7c9693faacccbbbd754161c4353e89b7f8828bc80040076b8a8940b71fd31836847c921d76bc3807f249b64c0a83f89d.wav,103,230.02629449838187,2.706937677308135,6.621952722219817,105.0,95.0,316.0398695792076,15.0,1660.0000000000002,85.0,180.0,95.0,0,683,164.19910608901205,-0.4846004993446378,-1.6207277871065953,221.64204772535496,0.0,124.6852599975211,0.0,318.3324723687507,0.0,262.9400614649594,262.9400614649594,-338.50363739273547,146.09273506371383,1.9074270835812277,-12.908491536802329,33.085521120365705,33.898750951993456,-1.4408343420043832,-11.088388018801668,1.965735152112285,5.810350093164247,-1.243671715428246,-1.2138570515814588,3.5518916528048807,-5.383911822437447,-10.387131645605686,-1.9891650978258115,2.685329502995206,-2.0358548237651104,-5.382837551211606,0.1663758051924729
06c73d5731753b0f9accd4b68494a7b677ba8db954c7f9940b47d338c541703c364ec8943e03aec07c674fbabcce99b17a29be469f53cc9ee4575b15596ee96e.wav,103,651.9336569579289,2.526110955715817,6.171770777394096,145.0,90.0,1096.607296260302,0.0,5115.0,90.0,795.0,705.0,0,678,84.51378570358688,1.0875630965616472,0.0938380528995339,0.0,0.0,119.5464467715964,0.0,595.1069615567611,0.0,209.75981048789245,209.75981048789245,-455.7404315566751,77.14127717288935,4.925702662338017,14.756923789498472,13.384629524439912,34.22076839708943,4.420631357775784,3.191059228020231,10.809213788306227,6.010942593297475,8.708110312489328,-2.7911916321660795,-7.731318507717708,-8.18861049268061,3.202001069863795,0.1053931072497133,-7.219016620592891,-6.251871775571388,-3.729272974107985,0.0175570388925103
52b40bf55615a1a76458fafa29e1225c0bed5b7df0f3a4426885c0d5b729cd4b3e7008c34d0b01c7bae70d0686ef04916c26fb636f0ad048f476cb3b7accdb73.wav,112,337.1726190476191,2.990573877792219,9.371681451048698,212.5,400.0,444.8048238427451,0.0,2195.0,98.75,400.0,301.25,0,743,35.61026599070686,1.6701437393017524,1.343755981346459,0.0,0.0,69.71216804504498,0.0,257.9545528472375,0.0,0.0,0.0,-484.6620552962773,82.93284554510505,-5.790932928420944,-5.898867762536742,15.347032965611788,3.78526589693015,-1.394950169842246,4.707987402550259,0.1504866363186715,-0.61233890852629,8.121334620766827,8.818199786319845,1.6742526169159295,-3.287812322548441,-7.106608448963538,-8.278183284330716,-2.6371731800089075,0.6885951093643847,-3.859376387439149,-4.317977302631618
48081fddb6fe56d7238739344274f98f70f4a4335f37fc7195807dab1d361d9fe28361e12c2fdfd087c5acab35af7e2e06d7caf1f50296bc78d1aa92527f2ff1.wav,44,139.550395256917,6.348442690014702,38.54723596501155,75.0,70.0,351.8169896218198,50.0,2440.0,70.0,95.0,25.0,0,289,88.44156670384173,0.9540490945329524,-0.6736929726881762,0.0,0.0,125.15651929936594,0.0,393.4206129635792,0.0,221.361990566909,221.361990566909,-354.57097761837304,76.55318325488248,25.35730624411217,11.706292120547149,14.841730176579777,11.357447228357984,8.998381934584977,9.29907776086009,6.971776093831934,4.549369107105495,3.4208449829259013,1.8532233843686048,0.3088294782573363,-2.777750745094794,-6.462976748402548,-5.24309636133446,-1.6564866436095154,-1.7386314846659472,-2.810474692674092,-1.9473134475168403
112e543f79b69542c16339114596d6eaa881c592127217f7e8570837a91cb5852e748dc026ec30049906cea048ed601f13fde077394491b36b1268fc17cf9ac3.wav,62,143.38709677419354,7.266114441363717,52.73444710692527,75.0,40.0,408.45970918446193,20.0,3275.0000000000005,40.0,125.0,85.0,0,405,65.86943456549017,1.0241323426448847,-0.8552871730698688,0.0,0.0,104.84803827191044,0.0,281.962094621754,0.0,174.60844512217363,174.60844512217363,-466.3805315678036,87.17166222359039,10.08222233610971,24.87764022473532,15.384217088380952,9.862820677415565,9.608000930660806,3.5035242188486686,7.816847587301188,2.616573046858238,-1.0385768113958211,-0.0696260874070389,1.8313453836341609,5.264049960462531,-0.0982826592434312,-2.6893425875845525,0.6417566534801836,1.7584707231916974,1.5244642935565629,-1.263577270112198
01bcc19990c832787c691256bed2020d1f58576e57695b3879896901eba9bac5e6029f88003961671788d8f37a575500c124661049200130fe9923dc5effe528.wav,36,95.61507936507935,5.678938911014048,30.511605945685247,47.5,35.0,266.2931670465779,35.0,1665.0,35.0,55.0,20.0,0,232,101.37411684908832,-0.4365091384365137,-0.9661907663333,100.7900591069014,0.0,64.57012286923502,0.0,215.4966650559944,93.59035027934377,162.45280820074188,68.86245792139812,-478.2624707680038,102.52611268457107,-9.905372833421143,43.45803798477476,-0.0367351124822007,34.24353696438328,19.56838631380252,18.58259677780073,13.096796683169105,10.169371333191286,16.707596265166178,0.357690222198233,22.09436653279947,6.357888254258953,0.7945894741559512,4.735144645017189,-2.9008459777094493,0.954206037125808,5.4333939004452345,8.222249888898508
0a668e1d707095cca69c34387f5ae077055ff8e79b80b50152647de0bf3a43af564839e826a2c5a21f488c17b98d41ec33081e029fd0c2792550a174ff16f5df.wav,56,137.54464285714286,5.004532738772882,24.43361329306633,35.0,10.0,445.5778479039658,0.0,2780.0000000000005,10.0,66.25,56.25,0,368,62.56631036450356,1.0024466753404715,-0.5513542313467563,0.0,0.0,92.8233773603706,0.0,297.2300582153835,0.0,159.59153223279708,159.59153223279708,-439.55614082675055,130.5259278644283,-5.441595291128063,31.310273545316942,7.434317193996311,-2.162411349645488,9.835762340869325,13.214632425227036,8.207245916789109,5.864905088562664,9.674072001429352,3.5904362170058355,-0.2126732583999256,-0.7502637022799048,6.823144771963604,4.065940792976505,-5.112453844242344,-3.0317407413955286,3.6409025108097817,2.4543670759313203
14b99003e3578224c327132fc831080c77778c556fd79988b0f36a4867928cb949823a29dd56217df9bffc99e281e986f642b6140d0478230a02c170f6e296e6.wav,81,256.724537037037,4.108324195859419,17.278723164240255,215.0,305.0,322.2323360747778,30.0,1865.0,105.0,305.0,200.0,0,534,78.47614237457823,0.9646539634892788,-0.3989445012907153,0.0,0.0,108.28135411581944,0.0,379.115939577764,0.0,167.6989248284941,167.6989248284941,-451.5819946121278,90.17463755775442,56.25453676374717,39.18326459832704,17.89847314382788,14.746817597417158,4.859298405830546,0.8785598188649345,0.9826341592742818,-4.975504263102063,-3.960478760746093,-2.0613161148732786,-0.2524297481538689,-2.4158079639753494,-1.934429488539441,0.354913679841428,1.53336855443314,4.348771752148479,2.538674623906989,3.347975003586884
41076a3d5af9845cb5227e28258407bcfa1380cf645d5cfb2091ec3d74d78eed3e617b4f8878ccbc9c2c45f22cf7e318238fb7c0cfc28603e9669174d5bdf87b.wav,56,217.5,4.086935222051249,16.539515387051654,105.0,50.0,444.2519796563336,0.0,2370.0,50.0,142.5,92.5,0,368,63.03816399433924,0.6170342923644249,-1.4316172872210078,0.0,0.0,81.59078158594403,0.0,223.2443640120725,0.0,152.68372743476814,152.68372743476814,-572.2159039031682,93.09158073059037,-13.265039286166738,-2.1797904292784205,26.288312523473746,5.459121654446581,2.724075118940413,17.959192433330003,6.825076933793427,-2.8406949384136837,6.03113966286325,5.245487776847682,-0.7357571976834487,2.3486262542447216,0.6528342334818897,-4.89443968725713,-2.4018846323910297,-1.078656102292424,-3.953690575886264,-0.8531372718768266
