FileName,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Gender
2f8392c2dfa63d2a7fdfebc053f9eff02246387575e2050741e587840e336405f2aa4e329210d8f5396da7c234626bcbf1291c21d98c49542195a54f21a968c7.wav,-408.9132740902412,92.802237988423,24.22294508227641,21.564401459560557,0.8374000833315672,20.131803487075004,4.406616864173354,8.008857594292452,8.173682844422917,1.9247753564374734,2.856991747741207,2.4659395111530036,5.942938395243535,0.3133473010991702,3.104216858057289,-2.8344970506945004,-0.5544442572975333,1.7366277799051062,0.5617047481039349,1.6653454397287037,0
33f6f6793f00ed68593ce9560406006e7c9693faacccbbbd754161c4353e89b7f8828bc80040076b8a8940b71fd31836847c921d76bc3807f249b64c0a83f89d.wav,-338.50363739273547,146.09273506371383,1.9074270835812275,-12.908491536802329,33.085521120365705,33.898750951993456,-1.4408343420043832,-11.088388018801668,1.965735152112285,5.810350093164247,-1.243671715428246,-1.2138570515814588,3.5518916528048807,-5.383911822437447,-10.387131645605686,-1.9891650978258115,2.685329502995206,-2.0358548237651104,-5.382837551211606,0.16637580519247291,0
06c73d5731753b0f9accd4b68494a7b677ba8db954c7f9940b47d338c541703c364ec8943e03aec07c674fbabcce99b17a29be469f53cc9ee4575b15596ee96e.wav,-455.74043155667505,77.14127717288935,4.925702662338017,14.756923789498472,13.384629524439912,34.22076839708943,4.420631357775784,3.191059228020231,10.809213788306227,6.010942593297475,8.708110312489328,-2.7911916321660795,-7.731318507717708,-8.18861049268061,3.202001069863795,0.10539310724971332,-7.219016620592891,-6.251871775571388,-3.7292729741079853,0.017557038892510323,0
52b40bf55615a1a76458fafa29e1225c0bed5b7df0f3a4426885c0d5b729cd4b3e7008c34d0b01c7bae70d0686ef04916c26fb636f0ad048f476cb3b7accdb73.wav,-484.6620552962773,82.93284554510505,-5.790932928420944,-5.898867762536742,15.347032965611787,3.78526589693015,-1.394950169842246,4.707987402550259,0.15048663631867157,-0.61233890852629,8.121334620766827,8.818199786319845,1.6742526169159295,-3.2878123225484415,-7.106608448963538,-8.278183284330716,-2.6371731800089075,0.6885951093643847,-3.859376387439149,-4.317977302631618,0
48081fddb6fe56d7238739344274f98f70f4a4335f37fc7195807dab1d361d9fe28361e12c2fdfd087c5acab35af7e2e06d7caf1f50296bc78d1aa92527f2ff1.wav,-354.57097761837304,76.55318325488248,25.35730624411217,11.706292120547147,14.841730176579775,11.357447228357984,8.998381934584977,9.29907776086009,6.971776093831934,4.549369107105495,3.4208449829259013,1.8532233843686046,0.3088294782573363,-2.777750745094794,-6.462976748402548,-5.24309636133446,-1.6564866436095154,-1.7386314846659472,-2.810474692674092,-1.9473134475168403,0
112e543f79b69542c16339114596d6eaa881c592127217f7e8570837a91cb5852e748dc026ec30049906cea048ed601f13fde077394491b36b1268fc17cf9ac3.wav,-466.3805315678036,87.17166222359039,10.08222233610971,24.877640224735316,15.384217088380952,9.862820677415563,9.608000930660806,3.5035242188486686,7.816847587301188,2.616573046858238,-1.0385768113958211,-0.06962608740703896,1.8313453836341607,5.264049960462531,-0.09828265924343121,-2.6893425875845525,0.6417566534801836,1.7584707231916974,1.5244642935565629,-1.2635772701121981,0
01bcc19990c832787c691256bed2020d1f58576e57695b3879896901eba9bac5e6029f88003961671788d8f37a575500c124661049200130fe9923dc5effe528.wav,-478.2624707680038,102.52611268457109,-9.905372833421145,43.458037984774755,-0.036735112482200794,34.24353696438328,19.568386313802517,18.582596777800735,13.096796683169105,10.169371333191286,16.707596265166178,0.357690222198233,22.09436653279947,6.357888254258953,0.7945894741559512,4.735144645017189,-2.9008459777094493,0.9542060371258081,5.4333939004452345,8.222249888898508,0
0a668e1d707095cca69c34387f5ae077055ff8e79b80b50152647de0bf3a43af564839e826a2c5a21f488c17b98d41ec33081e029fd0c2792550a174ff16f5df.wav,-439.55614082675055,130.5259278644283,-5.4415952911280625,31.310273545316946,7.434317193996311,-2.1624113496454878,9.835762340869323,13.214632425227036,8.207245916789109,5.864905088562664,9.674072001429353,3.5904362170058355,-0.21267325839992568,-0.7502637022799048,6.823144771963604,4.065940792976505,-5.112453844242344,-3.0317407413955286,3.6409025108097817,2.4543670759313203,0
14b99003e3578224c327132fc831080c77778c556fd79988b0f36a4867928cb949823a29dd56217df9bffc99e281e986f642b6140d0478230a02c170f6e296e6.wav,-451.5819946121278,90.17463755775442,56.25453676374717,39.183264598327035,17.89847314382788,14.746817597417158,4.859298405830546,0.8785598188649345,0.9826341592742818,-4.975504263102063,-3.960478760746093,-2.0613161148732786,-0.2524297481538689,-2.4158079639753494,-1.934429488539441,0.354913679841428,1.5333685544331401,4.348771752148479,2.538674623906989,3.3479750035868836,0
41076a3d5af9845cb5227e28258407bcfa1380cf645d5cfb2091ec3d74d78eed3e617b4f8878ccbc9c2c45f22cf7e318238fb7c0cfc28603e9669174d5bdf87b.wav,-572.2159039031682,93.09158073059035,-13.265039286166738,-2.1797904292784205,26.288312523473746,5.459121654446581,2.724075118940413,17.959192433330003,6.825076933793427,-2.8406949384136833,6.03113966286325,5.245487776847682,-0.7357571976834487,2.3486262542447216,0.6528342334818897,-4.89443968725713,-2.4018846323910297,-1.0786561022924241,-3.953690575886264,-0.8531372718768266,0
41a46bf0834f802493b8c1c44d917d87d02543b5005f1732fa2bb06043d946b324ef6a7b0b1fc94febdae504c7a14685c8705cb24002cba14052db00aeabf140.wav,-442.383613357575,65.52443414271542,20.122771872355006,18.476163970079106,6.995971857930331,13.693442440196625,6.70799242576126,6.30532464718498,5.015988575160685,-0.7974102409453957,5.315145333108278,1.0156343896857891,2.9131938618560227,3.6101712063080122,0.19996719321025214,2.337310811452929,0.6175600970599979,-2.080893467463747,-2.4426305976882117,1.782307318879583,0
4734a26759f6fd2fa227bde54bd9c79f31bf18d790b0790b81d2380c6ea707c0027035af75782cac2c21898bcc20a1ea83433c8470bd780968ec77e11de7d193.wav,-432.1975854802639,116.08326490778774,18.184579216853287,47.6542078370055,2.613392014968966,24.814354384038012,4.429065187253589,4.121637916469607,3.320063598551995,-3.5921633873961603,7.979225909404857,-4.26234847089974,0.6288211631409665,-5.0134814022184315,6.263070196025602,10.022295598873132,-2.8076985838980244,2.5147929424976856,5.421746836320384,4.393289864648034,0
10ba6a83daa0dd5e7d273f4270606fc5912fb149f852a7f585c800f0f0146fbf3f7b327112a096d3aa30b21f55778d521a03f61e9809ac730727b847982ea74e.wav,-402.14074862341073,109.35621928915239,-10.611733178776937,15.968051088819076,-4.0621790339312245,8.595812855028585,11.688208535715214,6.251149499013652,2.880243932768694,5.74350398628626,10.986859749504767,-3.1165331234779363,-8.070874291641537,-7.161844291637405,0.01662851514425282,-2.47829446761132,-4.32533353693682,-2.2832667220697966,-8.08370463814192,-5.572433610868042,0
17d79f5957aed76826c5ec2bddde2678ab5cfbe637d9a3019e48d7ab26c3a31712eafd2cc3f991c4385120d84bde1174a0ce73e2b8642675d682824630eaa868.wav,-598.5680737103897,69.88789308184833,17.539802152617387,7.9141920066448845,14.508256550121668,13.619402406053954,10.294606831802675,6.820488788082086,4.708604852473276,2.1425033543715544,-1.244302108651704,-0.7569714282051416,-0.3491847767160023,-1.6317094304123985,-0.5771293565713875,-1.9163658241539818,-5.544353074456104,-4.66988199075477,-1.182918586598436,-0.026234938029529184,0
3ca52c218b73557c55d61d006388696675232ddc0ead1e5fd8d7ab537863198effa0a24e212ec8331449fb4e9317d5929e0fbe12c5e2efb1fef92ec01ea75317.wav,-567.026155196165,95.64838053730138,25.307592915896176,13.561352880333557,12.058906198372348,6.171868612611259,6.430263412866287,8.100796640706227,12.378994003796748,12.35841296876035,6.66359050106438,2.070411492435606,-2.2715097250934924,-1.1161198692206324,2.203666784019779,-1.2846775171118494,-6.4645323303826965,-9.429062870802495,-6.769480650755109,-3.799659432097278,0
6540c7ef17e272c3e15690807e4b614cd45d47d7d3016eac827ab986f237fa6bc58e329e31bb4f96cfc3ae8cf8497b1b34fea02f74905bb1b71d17c5fb7dff9d.wav,-721.288144480466,80.89080212198844,-14.64694859163403,38.64254203209895,-8.040049180618096,7.105423044009686,4.254108136805869,1.470583351152093,8.936690201095978,-4.460271013748336,5.05811821176603,0.9218232093972323,-1.8606616431814658,-0.8351785883301509,-1.1055421981236129,-3.794878395941348,-4.221483888300187,-2.361361126839041,-4.232035646704313,-3.1618167204931567,0
