FileName,nobs_pitch,mean_pitch,skew_pitch,kurtosis_pitch,median_pitch,mode_pitch,std_pitch,low_pitch,peak_pitch,q25_pitch,q75_pitch,iqr_pitch,Gender
common_voice_pt_19564750.wav,450,32.03518290704288,0.9720124982481387,-0.9813520690274258,0.0,0.0,50.39606774949454,0.0,128.64834513351002,0.0,96.04305422192492,96.04305422192492,1
common_voice_pt_19547806.wav,354,39.35099804737072,1.1247567926297684,-0.34873019085859536,0.0,0.0,62.42356659649334,0.0,196.9074090841333,0.0,103.7181248337038,103.7181248337038,1
common_voice_pt_21663026.wav,503,70.91331602173001,0.7937291459896143,0.4382924497950449,0.0,0.0,83.49151184504635,0.0,427.4542211921679,0.0,143.84485316960541,143.84485316960541,1
common_voice_pt_19435786.wav,431,44.16980298047841,0.5604945429384103,-1.6494786770295646,0.0,0.0,57.744706643888904,0.0,141.7898968997448,0.0,116.45286682904667,116.45286682904667,1
common_voice_pt_20523845.wav,323,31.394417012981783,0.6927239494408091,-1.4922186929210586,0.0,0.0,43.82347829431026,0.0,110.33073005249194,0.0,87.43831718309156,87.43831718309156,1
common_voice_pt_19435564.wav,503,69.69858602702159,-0.11856020058291959,-1.8949025066126082,110.82252031213419,0.0,64.20372662917869,0.0,158.35393298219688,0.0,128.72192937811732,128.72192937811732,1
common_voice_pt_19377332.wav,299,66.09854374640236,1.8530949976534483,3.2404001072688056,0.0,0.0,112.77483636393538,0.0,501.43707152925367,0.0,156.94793168175107,156.94793168175107,1
common_voice_pt_19893276.wav,599,83.22520282833256,-0.10486491471521554,-1.5988827749049388,125.15674606948902,0.0,72.69967778476335,0.0,226.21066240399816,0.0,137.04346665459622,137.04346665459622,1
common_voice_pt_21737593.wav,282,55.60581874434096,1.0447233747089442,-0.7978600872182438,0.0,0.0,89.58633613590281,0.0,243.97267360928703,0.0,165.13672372755525,165.13672372755525,1
common_voice_pt_19442157.wav,438,61.82187005001685,2.538889527943615,9.28705547513611,0.0,0.0,95.06776930139252,0.0,571.8072834683853,0.0,121.48132142937348,121.48132142937348,1
common_voice_pt_22462978.wav,311,53.671842374738546,0.47049659707900404,-1.7115837628273582,0.0,0.0,66.57411701395162,0.0,162.58491918800536,0.0,132.46117695931503,132.46117695931503,1
common_voice_pt_20523719.wav,383,36.556910636744014,0.6832236341581833,-1.4297180004055825,0.0,0.0,49.89468165282833,0.0,126.24458555524949,0.0,94.61760431702356,94.61760431702356,1
common_voice_pt_20405698.wav,635,88.33167208404285,0.15287491672934417,-0.7464225340244628,125.4461875216778,0.0,79.73332103163156,0.0,430.3743627080082,0.0,143.2241284216148,143.2241284216148,1
common_voice_pt_22435336.wav,287,45.1410332452004,0.5702323170875415,-1.5826355369580325,0.0,0.0,58.433989745386235,0.0,146.96784903995785,0.0,115.68621840014963,115.68621840014963,1
common_voice_pt_19455684.wav,431,48.55932629122866,2.193231938204254,9.148532391291365,0.0,0.0,75.26543437949121,0.0,530.7042414867306,0.0,109.17655908997955,109.17655908997955,1
